,Unnamed: 0,recording id,timestamp [ns],name,type,wearer_name,has_corruption,door_sequence,matter_duration,life_duration,thought_duration,p1_duration,p2_duration,p3_duration,p4_duration,p5_duration,p6_duration,p7_duration,phone_pickups,phone_duration,overall_duration
3786,3786,a4781159-5b47-4150-a825-cfdf3b696c4a,1696175391073000000,recording.end,recording,D02-P053,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:43.781513,0 days 00:03:12.822536,0 days 00:09:13.662800,,,,,,,,2.0,0 days 00:01:42.701644,0 days 00:15:56.533000
3787,3787,a8692b4e-97cf-44ba-be19-7d85583586c5,1696180665849000000,recording.begin,recording,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3788,3788,a8692b4e-97cf-44ba-be19-7d85583586c5,1696180749049180000,exterior11.begin,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3789,3789,a8692b4e-97cf-44ba-be19-7d85583586c5,1696180919121142000,p21.begin,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3790,3790,a8692b4e-97cf-44ba-be19-7d85583586c5,1696180925302766000,exterior11.end,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3791,3791,a8692b4e-97cf-44ba-be19-7d85583586c5,1696180952259358000,p21.end,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3792,3792,a8692b4e-97cf-44ba-be19-7d85583586c5,1696180968304878000,d1.in,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3793,3793,a8692b4e-97cf-44ba-be19-7d85583586c5,1696180968304878000,matter1.begin,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3794,3794,a8692b4e-97cf-44ba-be19-7d85583586c5,1696181082727763000,exterior31.begin,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3795,3795,a8692b4e-97cf-44ba-be19-7d85583586c5,1696181082727763000,d2.out,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3796,3796,a8692b4e-97cf-44ba-be19-7d85583586c5,1696181082727763000,matter1.end,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3797,3797,a8692b4e-97cf-44ba-be19-7d85583586c5,1696181168623828000,phone.pickup,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3798,3798,a8692b4e-97cf-44ba-be19-7d85583586c5,1696181189519408000,phone.putdown,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3799,3799,a8692b4e-97cf-44ba-be19-7d85583586c5,1696181237458592000,exterior31.end,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3800,3800,a8692b4e-97cf-44ba-be19-7d85583586c5,1696181286242000000,recording.end,recording,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3801,3801,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181301440000000,recording.begin,recording,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3802,3802,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181309509044000,phone.pickup,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3803,3803,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181311834844000,phone.putdown,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3804,3804,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181334490348000,d3.in,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3805,3805,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181334490348000,life1.begin,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3806,3806,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181891375048000,d4.out,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3807,3807,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181891375048000,life1.end,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3808,3808,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181922345100000,d6.in,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3809,3809,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696181922345100000,thought1.begin,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3810,3810,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696183125042144000,d6.out,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3811,3811,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696183125042144000,thought1.end,cloud,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3812,3812,3a195f68-50e3-4692-bb5d-ef4a5f3e2c85,1696183157497257387,recording.end,recording,D01-P061,False,"d1.in,d2.out,d3.in,d4.out,d6.in,d6.out",0 days 00:01:54.422885,0 days 00:09:16.884700,0 days 00:20:02.697044,,0 days 00:00:33.138216,,,,,,2.0,0 days 00:00:23.221380,0 days 00:41:16.450257387
3813,3813,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180711859000000,recording.begin,recording,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3814,3814,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180747512440000,d1.in,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3815,3815,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180747512440000,matter1.begin,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3816,3816,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180782344963000,phone.pickup,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3817,3817,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180794431603000,phone.putdown,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3818,3818,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180920507727000,d2.out,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3819,3819,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180920507727000,matter1.end,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3820,3820,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180921465271000,exterior31.begin,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3821,3821,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180925103435000,exterior31.end,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3822,3822,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180927871651000,d3.in,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3823,3823,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696180927871651000,life1.begin,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3824,3824,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696181047128455000,d4.out,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3825,3825,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696181047128455000,life1.end,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3826,3826,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696181091970019000,d5.in,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3827,3827,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696181091970019000,thought1.begin,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3828,3828,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696181151841695000,d6.out,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3829,3829,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696181151841695000,thought1.end,cloud,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3830,3830,1f7a516d-aacd-4423-91a2-eb03b0bcefde,1696181170135000000,recording.end,recording,D05-P047,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:02:52.995287,0 days 00:01:59.256804,0 days 00:00:59.871676,,,,,,,,1.0,0 days 00:00:12.086640,0 days 00:07:38.276000
3831,3831,f11963f9-5132-4121-a119-faa1003aa9e4,1696180830767000000,recording.begin,recording,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3832,3832,f11963f9-5132-4121-a119-faa1003aa9e4,1696180852319004000,d1.in,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3833,3833,f11963f9-5132-4121-a119-faa1003aa9e4,1696180852319004000,matter1.begin,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3834,3834,f11963f9-5132-4121-a119-faa1003aa9e4,1696180954545464000,d2.out,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3835,3835,f11963f9-5132-4121-a119-faa1003aa9e4,1696180954545464000,matter1.end,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3836,3836,f11963f9-5132-4121-a119-faa1003aa9e4,1696180966747292000,d3.in,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3837,3837,f11963f9-5132-4121-a119-faa1003aa9e4,1696180966747292000,life1.begin,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3838,3838,f11963f9-5132-4121-a119-faa1003aa9e4,1696181072649364000,d4.out,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3839,3839,f11963f9-5132-4121-a119-faa1003aa9e4,1696181072649364000,life1.end,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3840,3840,f11963f9-5132-4121-a119-faa1003aa9e4,1696181152432180000,d5.in,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3841,3841,f11963f9-5132-4121-a119-faa1003aa9e4,1696181152432180000,thought1.begin,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3842,3842,f11963f9-5132-4121-a119-faa1003aa9e4,1696181462885100000,d6.out,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3843,3843,f11963f9-5132-4121-a119-faa1003aa9e4,1696181462885100000,thought1.end,cloud,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3844,3844,f11963f9-5132-4121-a119-faa1003aa9e4,1696181479654000000,recording.end,recording,D02-P054,False,"d1.in,d2.out,d3.in,d4.out,d5.in,d6.out",0 days 00:01:42.226460,0 days 00:01:45.902072,0 days 00:05:10.452920,,,,,,,,,,0 days 00:10:48.887000
3845,3845,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181749829000000,recording.begin,recording,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3846,3846,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181761237744000,p21.begin,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3847,3847,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181788548870000,exterior11.begin,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3848,3848,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181790065682000,p21.end,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3849,3849,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181852388893000,exterior21.begin,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3850,3850,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181853559554000,exterior11.end,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3851,3851,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181916836280000,exterior21.end,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3852,3852,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181916836280000,exterior31.begin,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3853,3853,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181933983304000,exterior31.end,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3854,3854,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696181943286852000,p41.begin,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3855,3855,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182365566040000,p41.end,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3856,3856,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182374164672000,w41.begin,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3857,3857,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182407377308000,phone.pickup,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3858,3858,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182412029724000,w41.end,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3859,3859,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182412482968000,phone.putdown,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3860,3860,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182427204360000,w51.begin,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3861,3861,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182448029072000,phone.pickup,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3862,3862,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182454643316000,w51.end,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3863,3863,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182455211816000,phone.putdown,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3864,3864,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182493029472000,d5.in,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3865,3865,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182493029472000,thought1.begin,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3866,3866,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182817539636000,phone.pickup,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3867,3867,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182825169852000,phone.putdown,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3868,3868,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182938462392000,d6.out,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3869,3869,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696182938462392000,thought1.end,cloud,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
3870,3870,9316ec32-4f3b-40da-bd0d-e1f75782361e,1696183065667498120,recording.end,recording,D05-P048,False,"d5.in,d6.out",,,0 days 00:07:25.432920,,0 days 00:00:28.827938,,0 days 00:07:02.279188,,,,3.0,0 days 00:00:19.918620,0 days 00:21:55.838498120
